id,企划,资源类型,系列,名称,别名,年份,格式,大小,网盘路径,分享链接,提取码,有效期,状态,更新时间,排序值
resource-168cbba73f98,SideM,CD,[0] 非卖品专辑,2022.01.08 [LACZ-10081] THE iDOLM@STER SideM UNIT COLLECTION -Growing Smiles!-,,2022,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/[0] 非卖品专辑/2022.01.08 [LACZ-10081] THE iDOLM@STER SideM UNIT COLLECTION -Growing Smiles!-,,imas,永久,待分享,,13380
resource-fad88e062df3,SideM,CD,[0] 非卖品专辑,2022.03.12 [LACZ-10094] THE iDOLM@STER SideM PASSION@TE FORMATION -PHYSICAL-,,2022,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/[0] 非卖品专辑/2022.03.12 [LACZ-10094] THE iDOLM@STER SideM PASSION@TE FORMATION -PHYSICAL-,,imas,永久,待分享,,13390
resource-10527173bc36,SideM,CD,[0] 非卖品专辑,2022.03.12 [LACZ-10095] THE iDOLM@STER SideM PASSION@TE FORMATION -MENTAL-,,2022,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/[0] 非卖品专辑/2022.03.12 [LACZ-10095] THE iDOLM@STER SideM PASSION@TE FORMATION -MENTAL-,,imas,永久,待分享,,13400
resource-a2d8c31bb8e2,SideM,CD,[0] 非卖品专辑,2022.03.12 [LACZ-10096] THE iDOLM@STER SideM PASSION@TE FORMATION -INTELLIGENCE-,,2022,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/[0] 非卖品专辑/2022.03.12 [LACZ-10096] THE iDOLM@STER SideM PASSION@TE FORMATION -INTELLIGENCE-,,imas,永久,待分享,,13410
resource-34d60c6f8657,SideM,CD,[0] 非卖品专辑,2022.10.01 [LACZ-10114] THE iDOLM@STER SideM GROWING SIGN@L SOLO COLLECTION 01,,2022,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/[0] 非卖品专辑/2022.10.01 [LACZ-10114] THE iDOLM@STER SideM GROWING SIGN@L SOLO COLLECTION 01,,imas,永久,待分享,,13420
resource-93a0380eabba,SideM,CD,[0] 非卖品专辑,2022.10.19 [ANCF-0060] DRAMATIC LIVE STAGE『THE iDOLM@STER SideM』 ST@GE SONG COLLECTION,,2022,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/[0] 非卖品专辑/2022.10.19 [ANCF-0060] DRAMATIC LIVE STAGE『THE iDOLM@STER SideM』 ST@GE SONG COLLECTION,,imas,永久,待分享,,13430
resource-218e3dc9216c,SideM,CD,[0] 非卖品专辑,2022.12.03 [LACZ-10115] THE iDOLM@STER SideM GROWING SIGN@L SOLO COLLECTION 02,,2022,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/[0] 非卖品专辑/2022.12.03 [LACZ-10115] THE iDOLM@STER SideM GROWING SIGN@L SOLO COLLECTION 02,,imas,永久,待分享,,13440
resource-996bed6238c3,SideM,CD,[0] 非卖品专辑,2023.02.11 [LACZ-10136] THE iDOLM@STER SideM UNIT COLLECTION -Take a StuMp!-,,2023,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/[0] 非卖品专辑/2023.02.11 [LACZ-10136] THE iDOLM@STER SideM UNIT COLLECTION -Take a StuMp!-,,imas,永久,待分享,,13450
resource-95d05dd7b816,SideM,CD,[0] 非卖品专辑,2023.03.11 [LACZ-10139] THE iDOLM@STER SideM 超常事変～対立スル正義～ 主題歌「幻想のUtopia」／「安寧のDystopia」,,2023,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/[0] 非卖品专辑/2023.03.11 [LACZ-10139] THE iDOLM@STER SideM 超常事変～対立スル正義～ 主題歌「幻想のUtopia」／「安寧のDystopia」,,imas,永久,待分享,,13460
resource-abfd9f33c29f,SideM,CD,THE iDOLM@STER SideM 2nd ANNIVERSARY,[2016.07.13]THE iDOLM@STER SideM 2nd ANNIVERSARY DISC 01 (FLAC),,2016,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM 2nd ANNIVERSARY/[2016.07.13]THE iDOLM@STER SideM 2nd ANNIVERSARY DISC 01 (FLAC),,imas,永久,待分享,,13470
resource-3341d7519752,SideM,CD,THE iDOLM@STER SideM 2nd ANNIVERSARY,[2016.10.05]THE iDOLM@STER SideM 2nd ANNIVERSARY DISC 03 (FLAC),,2016,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM 2nd ANNIVERSARY/[2016.10.05]THE iDOLM@STER SideM 2nd ANNIVERSARY DISC 03 (FLAC),,imas,永久,待分享,,13480
resource-0982cd16e548,SideM,CD,THE iDOLM@STER SideM ANIMATION PROJECT,[2017.11.15] THE iDOLM@STER SideM ANIMATION PROJECT 01 (FLAC),,2017,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ANIMATION PROJECT/[2017.11.15] THE iDOLM@STER SideM ANIMATION PROJECT 01 (FLAC),,imas,永久,待分享,,13490
resource-708717a53dbb,SideM,CD,THE iDOLM@STER SideM ANIMATION PROJECT,[2017.12.13] THE iDOLM@STER SideM ANIMATION PROJECT 02 (FLAC),,2017,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ANIMATION PROJECT/[2017.12.13] THE iDOLM@STER SideM ANIMATION PROJECT 02 (FLAC),,imas,永久,待分享,,13500
resource-ecc9c8407408,SideM,CD,THE iDOLM@STER SideM ANIMATION PROJECT,[2017.12.13] THE iDOLM@STER SideM ANIMATION PROJECT 03 (FLAC),,2017,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ANIMATION PROJECT/[2017.12.13] THE iDOLM@STER SideM ANIMATION PROJECT 03 (FLAC),,imas,永久,待分享,,13510
resource-8ce5a715baf0,SideM,CD,THE iDOLM@STER SideM ANIMATION PROJECT,[2017.12.13] THE iDOLM@STER SideM ANIMATION PROJECT 04 (FLAC),,2017,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ANIMATION PROJECT/[2017.12.13] THE iDOLM@STER SideM ANIMATION PROJECT 04 (FLAC),,imas,永久,待分享,,13520
resource-171b57442ab2,SideM,CD,THE iDOLM@STER SideM ANIMATION PROJECT,[2018.01.17] THE iDOLM@STER SideM ANIMATION PROJECT 05 (FLAC),,2018,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ANIMATION PROJECT/[2018.01.17] THE iDOLM@STER SideM ANIMATION PROJECT 05 (FLAC),,imas,永久,待分享,,13530
resource-7bfb436e4f5b,SideM,CD,THE iDOLM@STER SideM ANIMATION PROJECT,[2018.01.17] THE iDOLM@STER SideM ANIMATION PROJECT 06 (FLAC),,2018,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ANIMATION PROJECT/[2018.01.17] THE iDOLM@STER SideM ANIMATION PROJECT 06 (FLAC),,imas,永久,待分享,,13540
resource-39954d35e2e1,SideM,CD,THE iDOLM@STER SideM ANIMATION PROJECT,[2018.01.17] THE iDOLM@STER SideM ANIMATION PROJECT 07 (FLAC),,2018,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ANIMATION PROJECT/[2018.01.17] THE iDOLM@STER SideM ANIMATION PROJECT 07 (FLAC),,imas,永久,待分享,,13550
resource-7f9e7a821cd8,SideM,CD,THE iDOLM@STER SideM ANIMATION PROJECT,[2018.01.31] THE iDOLM@STER SideM ANIMATION PROJECT 08 (FLAC),,2018,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ANIMATION PROJECT/[2018.01.31] THE iDOLM@STER SideM ANIMATION PROJECT 08 (FLAC),,imas,永久,待分享,,13560
resource-953720ab8114,SideM,CD,THE iDOLM@STER SideM ORIGIN@L PIECES,[2016.11.16] THE iDOLM@STER SideM ORIGIN@L PIECES 01 (FLAC),,2016,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ORIGIN@L PIECES/[2016.11.16] THE iDOLM@STER SideM ORIGIN@L PIECES 01 (FLAC),,imas,永久,待分享,,13570
resource-2ca5386eb98b,SideM,CD,THE iDOLM@STER SideM ORIGIN@L PIECES,[2016.12.21] THE iDOLM@STER SideM ORIGIN@L PIECES 02 (FLAC),,2016,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ORIGIN@L PIECES/[2016.12.21] THE iDOLM@STER SideM ORIGIN@L PIECES 02 (FLAC),,imas,永久,待分享,,13580
resource-2ebe0e6e1afc,SideM,CD,THE iDOLM@STER SideM ORIGIN@L PIECES,[2017.02.01] THE iDOLM@STER SideM ORIGIN@L PIECES 03 [FLAC],,2017,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ORIGIN@L PIECES/[2017.02.01] THE iDOLM@STER SideM ORIGIN@L PIECES 03 [FLAC],,imas,永久,待分享,,13590
resource-749080f77681,SideM,CD,THE iDOLM@STER SideM ORIGIN@L PIECES,[2017.04.26] THE iDOLM@STER SideM ORIGIN@L PIECES 04 [FLAC],,2017,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ORIGIN@L PIECES/[2017.04.26] THE iDOLM@STER SideM ORIGIN@L PIECES 04 [FLAC],,imas,永久,待分享,,13600
resource-28609e852457,SideM,CD,THE iDOLM@STER SideM ORIGIN@L PIECES,[2017.09.06] THE iDOLM@STER SideM ORIGIN@L PIECES 06 [FLAC],,2017,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ORIGIN@L PIECES/[2017.09.06] THE iDOLM@STER SideM ORIGIN@L PIECES 06 [FLAC],,imas,永久,待分享,,13610
resource-c2932fb1b350,SideM,CD,THE iDOLM@STER SideM ORIGIN@L PIECES,[2017.09.06] THE iDOLM@STER SideM ORIGIN@L PIECES 07 [FLAC],,2017,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ORIGIN@L PIECES/[2017.09.06] THE iDOLM@STER SideM ORIGIN@L PIECES 07 [FLAC],,imas,永久,待分享,,13620
resource-3bf02e1a0b3c,SideM,CD,THE iDOLM@STER SideM ORIGIN@L PIECES,[2017.10.18] THE iDOLM@STER SideM ORIGIN@L PIECES 08 [FLAC],,2017,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ORIGIN@L PIECES/[2017.10.18] THE iDOLM@STER SideM ORIGIN@L PIECES 08 [FLAC],,imas,永久,待分享,,13630
resource-7af0f0001bab,SideM,CD,THE iDOLM@STER SideM ORIGIN@L PIECES,[2017.12.06] THE iDOLM@STER SideM ORIGIN@L PIECES 09 [FLAC],,2017,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ORIGIN@L PIECES/[2017.12.06] THE iDOLM@STER SideM ORIGIN@L PIECES 09 [FLAC],,imas,永久,待分享,,13640
resource-cbe8d45867ed,SideM,CD,THE iDOLM@STER SideM ST@RTING LINE,[2015.04.15]THE iDOLM@STER SideM ST@RTING LINE -02 DRAMATIC STARS (FLAC),,2015,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ST@RTING LINE/[2015.04.15]THE iDOLM@STER SideM ST@RTING LINE -02 DRAMATIC STARS (FLAC),,imas,永久,待分享,,13650
resource-6ced99fd5bb1,SideM,CD,THE iDOLM@STER SideM ST@RTING LINE,[2016.01.27] THE IDOLM@STER SideM ST@RTING LINE-07 彩 (FLAC),,2016,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ST@RTING LINE/[2016.01.27] THE IDOLM@STER SideM ST@RTING LINE-07 彩 (FLAC),,imas,永久,待分享,,13660
resource-762efb2c042d,SideM,CD,THE iDOLM@STER SideM ST@RTING LINE,[2016.07.27] THE iDOLM@STER SideM ST@RTING LINE-11 Altessimo (WAV),,2016,WAV,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ST@RTING LINE/[2016.07.27] THE iDOLM@STER SideM ST@RTING LINE-11 Altessimo (WAV),,imas,永久,待分享,,13670
resource-e1f45281fbbc,SideM,CD,THE iDOLM@STER SideM ST@RTING LINE,[2016.07.27] THE iDOLM@STER SideM ST@RTING LINE-12 THE 虎牙道 (FLAC),,2016,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ST@RTING LINE/[2016.07.27] THE iDOLM@STER SideM ST@RTING LINE-12 THE 虎牙道 (FLAC),,imas,永久,待分享,,13680
resource-cf5767ccb6f5,SideM,CD,THE iDOLM@STER SideM ST@RTING LINE,[2016.10.26] THE IDOLM@STER SideM ST@RTING LINE-14 F-LAGS (FLAC),,2016,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ST@RTING LINE/[2016.10.26] THE IDOLM@STER SideM ST@RTING LINE-14 F-LAGS (FLAC),,imas,永久,待分享,,13690
resource-1b99f432f96e,SideM,CD,THE iDOLM@STER SideM ST@RTING LINE,[2016.10.26] THE IDOLM@STER SideM ST@RTING LINE-15 Legenders (FLAC),,2016,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM ST@RTING LINE/[2016.10.26] THE IDOLM@STER SideM ST@RTING LINE-15 Legenders (FLAC),,imas,永久,待分享,,13700
resource-40422daf500a,SideM,CD,THE iDOLM@STER SideM WORLD TRE@SURE,[2018.03.21] THE IDOLM@STER SideM WORLD TRE@SURE 01 (FLAC),,2018,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM WORLD TRE@SURE/[2018.03.21] THE IDOLM@STER SideM WORLD TRE@SURE 01 (FLAC),,imas,永久,待分享,,13710
resource-b944bf11cc8c,SideM,CD,THE iDOLM@STER SideM WORLD TRE@SURE,[2018.08.08] THE IDOLM@STER SideM WORLD TRE@SURE 03 (FLAC),,2018,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM WORLD TRE@SURE/[2018.08.08] THE IDOLM@STER SideM WORLD TRE@SURE 03 (FLAC),,imas,永久,待分享,,13720
resource-0c8c76912de3,SideM,CD,THE iDOLM@STER SideM,[2017.02.01] THE iDOLM@STER SideM Beyond The Dream (FLAC),,2017,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM/[2017.02.01] THE iDOLM@STER SideM Beyond The Dream (FLAC),,imas,永久,待分享,,13730
resource-489337b5057d,SideM,CD,THE iDOLM@STER SideM,[2017.08.30] THE iDOLM@STER SideM Cybernetics Wars ZERO 〜願いを宿す機械の子〜,,2017,FLAC,,/00-偶像大师 ALL IN ONE/4-SideM/SideM CD/THE iDOLM@STER SideM/[2017.08.30] THE iDOLM@STER SideM Cybernetics Wars ZERO 〜願いを宿す機械の子〜,,imas,永久,待分享,,13740
resource-4746d0e5e2bf,闪耀色彩,Hi-Res,[0] Others,2018.06.06 [TDEA-12949] THE iDOLM@STER SHINY COLORS ファーストガイドブック特典 CD「遅く起きた朝は...」,,2018,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/2018.06.06 [TDEA-12949] THE iDOLM@STER SHINY COLORS ファーストガイドブック特典 CD「遅く起きた朝は...」.zip,,imas,永久,待分享,,13750
resource-847ef7aa53b0,闪耀色彩,Hi-Res,[0] Others,2018.12.19 [LACM-14820] THE IDOLM@STER SHINY COLORS SE@SONAL WINTER SNOW FLAKES MEMORIES,,2018,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/2018.12.19 [LACM-14820] THE IDOLM@STER SHINY COLORS SE@SONAL WINTER SNOW FLAKES MEMORIES.zip,,imas,永久,待分享,,13760
resource-d1361c7c2ecf,闪耀色彩,Hi-Res,[0] Others,2019.12.18 [LACM-14906] THE IDOLM@STER SHINY COLORS FUTURITY SMILE,,2019,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/2019.12.18 [LACM-14906] THE IDOLM@STER SHINY COLORS FUTURITY SMILE.zip,,imas,永久,待分享,,13770
resource-d7ba6719b422,闪耀色彩,Hi-Res,[0] Others,2020.02.12 [LACM-14965] THE IDOLM@STER SHINY COLORS SWEET♡STEP,,2020,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/2020.02.12 [LACM-14965] THE IDOLM@STER SHINY COLORS SWEET♡STEP.zip,,imas,永久,待分享,,13780
resource-e622812b7226,闪耀色彩,Hi-Res,[0] Others,2020.07.29 [LACZ-10033] THE IDOLM@STER SHINY COLORS デビ太郎 VS ジャスティスV,,2020,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/2020.07.29 [LACZ-10033] THE IDOLM@STER SHINY COLORS デビ太郎 VS ジャスティスV.zip,,imas,永久,待分享,,13790
resource-db3c3834d2cb,闪耀色彩,Hi-Res,[0] Others,2022.08.13 [LACZ-10112] THE IDOLM@STER SHINY COLORS B☆Health,,2022,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/2022.08.13 [LACZ-10112] THE IDOLM@STER SHINY COLORS B☆Health.zip,,imas,永久,待分享,,13800
resource-974803e9b54b,闪耀色彩,Hi-Res,[0] Others,2023.07.26 [LACM-24406] THE IDOLM@STER SHINY COLORS Shiny Stories,,2023,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/2023.07.26 [LACM-24406] THE IDOLM@STER SHINY COLORS Shiny Stories.zip,,imas,永久,待分享,,13810
resource-7cde54d817b9,闪耀色彩,Hi-Res,[0] Others,2023.11.08 [LAPP-1155] THE IDOLM@STER SHINY COLORS ホムラインビテーション,,2023,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/2023.11.08 [LAPP-1155] THE IDOLM@STER SHINY COLORS ホムラインビテーション.zip,,imas,永久,待分享,,13820
resource-a4e83ef3e3d2,闪耀色彩,Hi-Res,[0] Others,2025.01.14 [LACM-34808] THE IDOLM@STER SHINY COLORS 乱舞る  疾風ザブングル,,2025,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/2025.01.14 [LACM-34808] THE IDOLM@STER SHINY COLORS 乱舞る  疾風ザブングル.zip,,imas,永久,待分享,,13830
resource-da8b4a5f067d,闪耀色彩,Hi-Res,[0] Others,2026.02.07 [LZC-3428] 感謝のコントレイル,,2026,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/2026.02.07 [LZC-3428] 感謝のコントレイル.zip,,imas,永久,待分享,,13840
resource-96ddc5b4ffb6,闪耀色彩,Hi-Res,[0] Others,2026.02.14 [LACZ-10335] THE IDOLM@STER SHINY COLORS シャニマス大感謝祭！ ～283スポーツフェスティバル～ -Stella-,,2026,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/2026.02.14 [LACZ-10335] THE IDOLM@STER SHINY COLORS シャニマス大感謝祭！ ～283スポーツフェスティバル～ -Stella-.zip,,imas,永久,待分享,,13850
resource-0ef53464c85c,闪耀色彩,Hi-Res,[0] Others,2026.02.14 [LACZ-10336] THE IDOLM@STER SHINY COLORS シャニマス大感謝祭！ ～283スポーツフェスティバル～ -Luna-,,2026,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/2026.02.14 [LACZ-10336] THE IDOLM@STER SHINY COLORS シャニマス大感謝祭！ ～283スポーツフェスティバル～ -Luna-.zip,,imas,永久,待分享,,13860
resource-fc054830bb71,闪耀色彩,Hi-Res,[0] Others,2026.02.14 [LACZ-10337] THE IDOLM@STER SHINY COLORS シャニマス大感謝祭！ ～283スポーツフェスティバル～ -Sol-,,2026,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/2026.02.14 [LACZ-10337] THE IDOLM@STER SHINY COLORS シャニマス大感謝祭！ ～283スポーツフェスティバル～ -Sol-.zip,,imas,永久,待分享,,13870
resource-8ecd39166311,闪耀色彩,Hi-Res,[0] Others,2026.03.11 [LACA-35264] 283 MUSICAL Performance 騎士団のヴェール – Veil of Order – Music Collection,,2026,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/2026.03.11 [LACA-35264] 283 MUSICAL Performance 騎士団のヴェール – Veil of Order – Music Collection.zip,,imas,永久,待分享,,13880
resource-38ab6ed18b00,闪耀色彩,Hi-Res,[0] Others,2026.04.12 [LZC-3446] One Live One Love,,2026,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/2026.04.12 [LZC-3446] One Live One Love.zip,,imas,永久,待分享,,13890
resource-9f7b112f25da,闪耀色彩,Hi-Res,Live Original CD,2022.01.24 [ANCF-0031] THE iDOLM@STER SHINY COLORS 283フェス 2021 Happy Buffet! ORIGINAL CD,,2022,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/Live Original CD/2022.01.24 [ANCF-0031] THE iDOLM@STER SHINY COLORS 283フェス 2021 Happy Buffet! ORIGINAL CD.zip,,imas,永久,待分享,,13900
resource-f3a52f92b57e,闪耀色彩,Hi-Res,Live Original CD,2022.12.05 [ANCF-0063] 283PRODUCTION UNIT LIVE SETSUNA BEAT ORIGINAL CD,,2022,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/Live Original CD/2022.12.05 [ANCF-0063] 283PRODUCTION UNIT LIVE SETSUNA BEAT ORIGINAL CD.zip,,imas,永久,待分享,,13910
resource-a7b0b6442bc2,闪耀色彩,Hi-Res,Live Original CD,2023.03.00 [ANCF-0075] 283PRODUCTION UNIT LIVE MUGEN BEAT ORIGINAL CD,,2023,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/Live Original CD/2023.03.00 [ANCF-0075] 283PRODUCTION UNIT LIVE MUGEN BEAT ORIGINAL CD.zip,,imas,永久,待分享,,13920
resource-865944103e4d,闪耀色彩,Hi-Res,SHINY COLORS,2020.03.10 [IDLE_MASTER_01] THE iDOLM@STER SHINY COLORS Vol.1 特装版 付属CD,,2020,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/MANGA/SHINY COLORS/2020.03.10 [IDLE_MASTER_01] THE iDOLM@STER SHINY COLORS Vol.1 特装版 付属CD.zip,,imas,永久,待分享,,13930
resource-fdf76294b468,闪耀色彩,Hi-Res,SHINY COLORS,2020.10.10 [IDLE_MASTER_02] THE iDOLM@STER SHINY COLORS Vol.2 特装版 付属CD,,2020,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/MANGA/SHINY COLORS/2020.10.10 [IDLE_MASTER_02] THE iDOLM@STER SHINY COLORS Vol.2 特装版 付属CD.zip,,imas,永久,待分享,,13940
resource-14e9bd724d7a,闪耀色彩,Hi-Res,SHINY COLORS,2022.03.25 [IDM-SC-4] THE iDOLM@STER SHINY COLORS Vol.4 特装版 付属CD,,2022,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/MANGA/SHINY COLORS/2022.03.25 [IDM-SC-4] THE iDOLM@STER SHINY COLORS Vol.4 特装版 付属CD.zip,,imas,永久,待分享,,13950
resource-40e09445474c,闪耀色彩,Hi-Res,SHINY COLORS,2022.12.26 [IDM-SC-5] THE iDOLM@STER SHINY COLORS Vol.5 特装版 付属CD,,2022,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/MANGA/SHINY COLORS/2022.12.26 [IDM-SC-5] THE iDOLM@STER SHINY COLORS Vol.5 特装版 付属CD.zip,,imas,永久,待分享,,13960
resource-3e996925005e,闪耀色彩,Hi-Res,OST,THE IDOLM@STER SHINY COLORS ORIGINAL SOUNDTRACK,,,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/OST/THE IDOLM@STER SHINY COLORS ORIGINAL SOUNDTRACK.zip,,imas,永久,待分享,,13970
resource-2022a010fbf7,闪耀色彩,Hi-Res,OST,THE IDOLM@STER SHINY COLORS Song for Prism Original Soundtrack,,,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/OST/THE IDOLM@STER SHINY COLORS Song for Prism Original Soundtrack.zip,,imas,永久,待分享,,13980
resource-c7f66b86b66a,闪耀色彩,Hi-Res,RADIO,2019.08.18 [BNAS-1001] THE iDOLM@STER SHINY COLORS はばたきラジオステーション 公式DJCD (SUMMER PARTY 2019 Ver.),,2019,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/RADIO/2019.08.18 [BNAS-1001] THE iDOLM@STER SHINY COLORS はばたきラジオステーション 公式DJCD (SUMMER PARTY 2019 Ver.).zip,,imas,永久,待分享,,13990
resource-f879ba6af9aa,闪耀色彩,Hi-Res,RADIO,2020.03.21 [BNAS-1002] THE iDOLM@STER SHINY COLORS はばたきラジオステーション 公式DJCD (SPRING PARTY 2020 ver.),,2020,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/RADIO/2020.03.21 [BNAS-1002] THE iDOLM@STER SHINY COLORS はばたきラジオステーション 公式DJCD (SPRING PARTY 2020 ver.).zip,,imas,永久,待分享,,14000
resource-8924470ddc98,闪耀色彩,Hi-Res,RADIO,2021.12.10 [ANCF-0028~9] THE iDOLM@STER SHINY COLORS はばたきラジオステーション 公式DJCD (Xmas Party -Silent night- ver.),,2021,ZIP Hi-Res,,/00-偶像大师 ALL IN ONE/5-闪耀色彩/闪耀色彩 音乐（CD+HiRes）/[0] Others/RADIO/2021.12.10 [ANCF-0028~9] THE iDOLM@STER SHINY COLORS はばたきラジオステーション 公式DJCD (Xmas Party -Silent night- ver.).zip,,imas,永久,待分享,,14010
